name,diameter,red
orange,10.03,149
orange,10.03,145
orange,10.04,186
orange,10.04,162
orange,10.04,165
orange,10.04,162
orange,10.05,159
orange,10.05,144
orange,10.05,157
orange,10.05,159
orange,10.05,159
orange,10.05,157
orange,10.06,174
orange,10.06,149
orange,10.06,160
orange,10.06,160
orange,10.06,160
orange,10.06,161
orange,10.07,148
orange,10.07,151
orange,10.07,173
orange,10.07,169
orange,10.07,164
orange,10.07,133
orange,10.07,154
orange,10.07,144
orange,10.07,153
orange,10.07,163
orange,10.07,153
orange,10.07,162
orange,10.07,165
orange,10.07,151
orange,10.07,148
orange,10.08,167
orange,10.08,161
orange,10.08,151
orange,10.08,161
orange,10.09,166
orange,10.09,152
orange,10.09,153
orange,10.09,162
orange,10.09,162
orange,10.09,155
orange,10.09,150
orange,10.1,142
orange,10.1,143
orange,10.1,161
orange,10.1,158
orange,10.1,159
orange,10.1,173
orange,10.1,153
orange,10.1,160
orange,10.11,141
orange,10.11,150
orange,10.12,145
orange,10.12,189
orange,10.12,155
orange,10.12,156
orange,10.12,159
orange,10.12,158
orange,10.12,137
orange,10.13,156
orange,10.13,163
orange,10.13,175
orange,10.13,147
orange,10.13,143
orange,10.13,138
orange,10.13,171
orange,10.13,155
orange,10.13,155
orange,10.14,157
orange,10.14,160
orange,10.14,143
orange,10.14,170
orange,10.15,143
orange,10.15,155
orange,10.15,151
orange,10.15,139
orange,10.15,161
orange,10.15,168
orange,10.16,152
orange,10.16,168
orange,10.16,165
orange,10.16,166
orange,10.16,143
orange,10.16,155
orange,10.16,151
orange,10.16,158
orange,10.16,167
orange,10.17,147
orange,10.17,131
orange,10.17,151
orange,10.17,159
orange,10.17,155
orange,10.17,173
orange,10.17,159
orange,10.18,159
orange,10.18,137
orange,10.18,163
orange,10.18,169
orange,10.19,160
orange,10.19,156
orange,10.19,161
orange,10.2,170
orange,10.2,146
orange,10.2,163
orange,10.2,142
orange,10.2,136
orange,10.2,157
orange,10.21,174
orange,10.21,153
orange,10.21,162
orange,10.21,164
orange,10.21,134
orange,10.22,158
orange,10.22,156
orange,10.22,154
orange,10.22,162
orange,10.22,158
orange,10.23,159
orange,10.23,147
orange,10.23,169
orange,10.23,159
orange,10.23,159
orange,10.24,142
orange,10.24,152
orange,10.24,160
orange,10.25,124
orange,10.25,165
orange,10.25,167
orange,10.25,161
orange,10.25,165
orange,10.26,179
orange,10.26,149
orange,10.26,152
orange,10.26,159
orange,10.26,163
orange,10.27,180
orange,10.27,156
orange,10.27,167
orange,10.27,166
orange,10.27,146
orange,10.27,158
orange,10.28,155
orange,10.28,169
orange,10.28,164
orange,10.28,142
orange,10.28,163
orange,10.29,154
orange,10.29,163
orange,10.29,168
orange,10.29,167
orange,10.29,164
orange,10.3,170
orange,10.3,150
orange,10.3,147
orange,10.3,156
orange,10.3,153
orange,10.3,158
orange,10.3,136
orange,10.3,162
orange,10.3,159
orange,10.3,154
orange,10.3,157
orange,10.31,153
orange,10.31,161
orange,10.31,153
orange,10.31,168
orange,10.31,154
orange,10.32,156
orange,10.32,157
orange,10.32,158
orange,10.32,177
orange,10.32,157
orange,10.33,164
orange,10.33,146
orange,10.33,165
orange,10.33,157
orange,10.33,165
orange,10.34,156
orange,10.34,161
orange,10.34,161
orange,10.34,139
orange,10.34,160
orange,10.35,161
orange,10.35,162
orange,10.35,163
orange,10.35,155
orange,10.35,167
orange,10.35,159
orange,10.36,161
orange,10.36,151
orange,10.36,161
orange,10.36,172
orange,10.36,159
orange,10.36,161
orange,10.36,157
orange,10.37,154
orange,10.37,151
orange,10.37,174
orange,10.37,172
orange,10.37,141
orange,10.37,147
orange,10.37,152
orange,10.38,171
orange,10.38,168
orange,10.38,150
orange,10.39,142
orange,10.39,161
orange,10.39,150
orange,10.39,162
orange,10.39,162
orange,10.39,160
orange,10.39,169
orange,10.4,166
orange,10.4,166
orange,10.4,164
orange,10.4,158
orange,10.4,151
orange,10.41,158
orange,10.41,145
orange,10.41,156
orange,10.41,152
orange,10.41,154
orange,10.41,169
orange,10.42,166
orange,10.42,147
orange,10.42,153
orange,10.43,136
orange,10.43,152
orange,10.43,143
orange,10.43,168
orange,10.44,148
orange,10.44,160
orange,10.44,142
orange,10.44,139
orange,10.45,147
orange,10.45,174
orange,10.45,154
orange,10.45,142
orange,10.46,164
orange,10.46,159
orange,10.47,140
orange,10.47,155
orange,10.47,147
orange,10.48,173
orange,10.48,163
orange,10.48,168
orange,10.49,152
orange,10.49,134
orange,10.49,171
orange,10.49,152
orange,10.49,164
orange,10.5,161
orange,10.5,173
orange,10.5,169
orange,10.5,142
orange,10.51,166
orange,10.51,151
orange,10.51,153
orange,10.51,156
orange,10.52,159
orange,10.52,161
orange,10.52,167
orange,10.52,153
orange,10.53,146
orange,10.53,152
orange,10.54,170
orange,10.54,170
orange,10.54,148
orange,10.54,162
orange,10.54,151
orange,10.55,151
orange,10.55,165
orange,10.55,150
orange,10.56,180
orange,10.56,169
orange,10.56,154
orange,10.57,154
orange,10.57,152
orange,10.57,175
orange,10.58,153
orange,10.58,172
orange,10.58,165
orange,10.59,155
orange,10.59,156
orange,10.59,164
orange,10.59,172
orange,10.59,157
orange,10.6,156
orange,10.6,163
orange,10.6,165
orange,10.61,156
orange,10.61,157
orange,10.61,169
orange,10.61,158
orange,10.61,159
orange,10.62,157
orange,10.62,151
orange,10.63,143
orange,10.63,161
orange,10.63,165
orange,10.63,131
orange,10.64,169
orange,10.64,151
orange,10.64,157
orange,10.64,148
orange,10.65,154
orange,10.65,161
orange,10.65,167
orange,10.65,147
orange,10.65,144
orange,10.66,135
orange,10.66,179
orange,10.67,143
orange,10.67,164
orange,10.67,170
orange,10.67,166
orange,10.67,148
orange,10.67,162
orange,10.67,166
orange,10.67,172
orange,10.67,151
orange,10.7,151
orange,10.7,147
orange,10.7,144
orange,10.71,170
orange,10.71,173
orange,10.71,167
orange,10.73,141
orange,10.74,177
orange,10.74,148
orange,10.74,145
orange,10.74,173
orange,10.74,167
orange,10.74,148
orange,10.74,159
orange,10.75,167
orange,10.76,161
orange,10.76,135
orange,10.76,148
orange,10.76,154
orange,10.77,147
orange,10.77,156
orange,10.77,164
orange,10.77,155
orange,10.77,148
orange,10.78,165
orange,10.78,149
orange,10.78,163
orange,10.78,142
orange,10.78,147
orange,10.79,169
orange,10.79,140
orange,10.79,161
orange,10.79,152
orange,10.8,145
orange,10.8,166
orange,10.8,154
orange,10.82,149
orange,10.82,151
orange,10.83,162
orange,10.83,157
orange,10.83,154
orange,10.83,147
orange,10.83,165
orange,10.84,167
orange,10.84,160
orange,10.85,170
orange,10.86,156
orange,10.86,153
orange,10.87,148
orange,10.87,177
orange,10.87,152
orange,10.87,167
orange,10.87,157
orange,10.88,149
orange,10.88,131
orange,10.88,168
orange,10.88,150
orange,10.89,159
orange,10.89,161
orange,10.89,138
orange,10.9,161
orange,10.9,155
orange,10.9,174
orange,10.9,155
orange,10.9,162
orange,10.9,139
orange,10.9,177
orange,10.91,141
orange,10.91,144
orange,10.91,153
orange,10.91,161
orange,10.91,145
orange,10.91,146
orange,10.91,167
orange,10.91,155
orange,10.92,153
orange,10.93,150
orange,10.94,150
orange,10.94,149
orange,10.94,146
orange,10.95,172
orange,10.95,171
orange,10.96,152
orange,10.96,152
orange,10.97,153
orange,10.97,150
orange,10.98,154
orange,10.98,157
orange,10.98,165
orange,10.98,163
orange,10.99,165
orange,10.99,136
orange,11,162
orange,11.02,141
orange,11.04,172
orange,11.04,151
orange,11.04,160
orange,11.04,153
orange,11.05,171
orange,11.05,145
orange,11.05,149
orange,11.06,147
orange,11.06,177
orange,11.07,132
orange,11.07,159
orange,11.08,157
orange,11.09,166
orange,11.09,176
orange,11.09,160
orange,11.1,160
orange,11.11,165
orange,11.12,152
orange,11.12,132
orange,11.12,162
orange,11.13,154
orange,11.15,144
orange,11.16,145
orange,11.16,153
orange,11.16,149
orange,11.17,160
orange,11.17,165
orange,11.17,181
orange,11.2,168
orange,11.2,153
orange,11.21,158
orange,11.21,186
orange,11.21,179
orange,11.21,158
orange,11.22,160
orange,11.23,176
orange,11.23,167
orange,11.24,156
orange,11.24,163
orange,11.25,143
orange,11.25,159
orange,11.26,168
orange,11.29,153
orange,11.29,140
orange,11.3,169
orange,11.3,160
orange,11.3,169
orange,11.31,146
orange,11.31,163
orange,11.32,157
orange,11.32,170
orange,11.33,148
orange,11.33,170
orange,11.34,155
orange,11.34,164
orange,11.35,152
orange,11.36,160
orange,11.36,141
orange,11.37,142
orange,11.38,180
orange,11.39,161
orange,11.39,147
orange,11.39,144
orange,11.4,168
orange,11.41,153
orange,11.41,153
orange,11.42,163
orange,11.43,155
orange,11.44,146
orange,11.45,169
orange,11.46,160
orange,11.49,157
orange,11.49,138
orange,11.5,152
orange,11.51,143
orange,11.53,148
orange,11.53,163
orange,11.53,165
orange,11.53,156
orange,11.55,160
orange,11.58,171
orange,11.58,160
orange,11.58,159
orange,11.6,168
orange,11.62,144
orange,11.64,165
orange,11.64,151
orange,11.65,150
orange,11.65,163
orange,11.67,144
orange,11.69,177
orange,11.69,159
orange,11.75,142
orange,11.77,140
orange,11.77,169
orange,11.78,152
orange,11.8,153
orange,11.8,159
orange,11.81,166
orange,11.85,160
orange,11.9,172
orange,11.93,159
orange,11.97,139
orange,12.01,140
orange,12.04,164
orange,12.21,169
orange,12.21,152
orange,12.22,143
orange,12.22,170
orange,12.28,167
orange,12.55,143
orange,12.75,159
orange,12.87,158
grapefruit,7.63,150
grapefruit,7.69,150
grapefruit,7.72,150
grapefruit,7.77,150
grapefruit,7.84,149
grapefruit,7.94,144
grapefruit,8.05,134
grapefruit,8.11,148
grapefruit,8.18,142
grapefruit,8.19,143
grapefruit,8.19,149
grapefruit,8.21,157
grapefruit,8.24,142
grapefruit,8.24,149
grapefruit,8.29,168
grapefruit,8.3,158
grapefruit,8.36,133
grapefruit,8.36,154
grapefruit,8.37,137
grapefruit,8.37,156
grapefruit,8.45,141
grapefruit,8.47,148
grapefruit,8.5,157
grapefruit,8.5,147
grapefruit,8.51,148
grapefruit,8.51,162
grapefruit,8.53,171
grapefruit,8.54,153
grapefruit,8.59,146
grapefruit,8.59,142
grapefruit,8.61,137
grapefruit,8.64,145
grapefruit,8.65,158
grapefruit,8.66,153
grapefruit,8.66,143
grapefruit,8.67,162
grapefruit,8.67,152
grapefruit,8.68,153
grapefruit,8.68,168
grapefruit,8.69,154
grapefruit,8.69,147
grapefruit,8.71,131
grapefruit,8.73,151
grapefruit,8.74,148
grapefruit,8.74,152
grapefruit,8.75,154
grapefruit,8.76,146
grapefruit,8.76,143
grapefruit,8.78,153
grapefruit,8.79,150
grapefruit,8.79,158
grapefruit,8.8,154
grapefruit,8.8,138
grapefruit,8.8,147
grapefruit,8.81,154
grapefruit,8.81,139
grapefruit,8.81,157
grapefruit,8.81,144
grapefruit,8.82,151
grapefruit,8.84,145
grapefruit,8.84,139
grapefruit,8.84,151
grapefruit,8.85,151
grapefruit,8.85,136
grapefruit,8.86,166
grapefruit,8.86,161
grapefruit,8.86,159
grapefruit,8.88,155
grapefruit,8.88,132
grapefruit,8.89,180
grapefruit,8.9,150
grapefruit,8.9,155
grapefruit,8.9,151
grapefruit,8.91,147
grapefruit,8.92,143
grapefruit,8.92,149
grapefruit,8.92,149
grapefruit,8.93,150
grapefruit,8.93,154
grapefruit,8.95,157
grapefruit,8.96,155
grapefruit,8.96,152
grapefruit,8.96,146
grapefruit,8.97,146
grapefruit,9,143
grapefruit,9.01,150
grapefruit,9.02,145
grapefruit,9.02,148
grapefruit,9.02,139
grapefruit,9.03,128
grapefruit,9.03,150
grapefruit,9.03,153
grapefruit,9.03,153
grapefruit,9.03,152
grapefruit,9.05,157
grapefruit,9.05,172
grapefruit,9.06,144
grapefruit,9.06,148
grapefruit,9.06,146
grapefruit,9.06,154
grapefruit,9.06,149
grapefruit,9.06,145
grapefruit,9.07,156
grapefruit,9.07,162
grapefruit,9.07,166
grapefruit,9.07,151
grapefruit,9.08,164
grapefruit,9.08,147
grapefruit,9.08,160
grapefruit,9.09,139
grapefruit,9.09,146
grapefruit,9.09,146
grapefruit,9.09,156
grapefruit,9.09,161
grapefruit,9.1,149
grapefruit,9.1,143
grapefruit,9.1,142
grapefruit,9.1,149
grapefruit,9.1,159
grapefruit,9.11,153
grapefruit,9.11,148
grapefruit,9.11,144
grapefruit,9.11,162
grapefruit,9.11,145
grapefruit,9.12,161
grapefruit,9.12,145
grapefruit,9.12,159
grapefruit,9.12,146
grapefruit,9.12,148
grapefruit,9.13,141
grapefruit,9.13,153
grapefruit,9.13,144
grapefruit,9.13,153
grapefruit,9.13,143
grapefruit,9.13,143
grapefruit,9.14,150
grapefruit,9.15,153
grapefruit,9.15,148
grapefruit,9.15,155
grapefruit,9.15,155
grapefruit,9.16,167
grapefruit,9.17,146
grapefruit,9.17,173
grapefruit,9.17,131
grapefruit,9.17,157
grapefruit,9.18,165
grapefruit,9.18,163
grapefruit,9.18,137
grapefruit,9.18,158
grapefruit,9.19,141
grapefruit,9.19,157
grapefruit,9.19,144
grapefruit,9.19,133
grapefruit,9.2,163
grapefruit,9.2,157
grapefruit,9.2,138
grapefruit,9.2,163
grapefruit,9.22,158
grapefruit,9.23,160
grapefruit,9.23,152
grapefruit,9.23,159
grapefruit,9.23,138
grapefruit,9.23,151
grapefruit,9.23,143
grapefruit,9.24,150
grapefruit,9.24,167
grapefruit,9.25,151
grapefruit,9.25,130
grapefruit,9.26,143
grapefruit,9.26,157
grapefruit,9.26,149
grapefruit,9.26,139
grapefruit,9.26,132
grapefruit,9.27,159
grapefruit,9.27,152
grapefruit,9.27,146
grapefruit,9.28,149
grapefruit,9.28,141
grapefruit,9.28,142
grapefruit,9.28,144
grapefruit,9.29,157
grapefruit,9.29,162
grapefruit,9.29,164
grapefruit,9.29,152
grapefruit,9.3,132
grapefruit,9.3,144
grapefruit,9.3,136
grapefruit,9.3,137
grapefruit,9.3,154
grapefruit,9.31,167
grapefruit,9.31,150
grapefruit,9.32,159
grapefruit,9.32,144
grapefruit,9.32,159
grapefruit,9.32,161
grapefruit,9.32,138
grapefruit,9.32,155
grapefruit,9.32,170
grapefruit,9.32,147
grapefruit,9.33,146
grapefruit,9.33,155
grapefruit,9.33,153
grapefruit,9.34,163
grapefruit,9.34,153
grapefruit,9.34,151
grapefruit,9.34,156
grapefruit,9.35,149
grapefruit,9.35,148
grapefruit,9.35,146
grapefruit,9.35,138
grapefruit,9.36,152
grapefruit,9.37,139
grapefruit,9.37,163
grapefruit,9.37,149
grapefruit,9.38,143
grapefruit,9.38,152
grapefruit,9.38,128
grapefruit,9.38,167
grapefruit,9.38,160
grapefruit,9.38,148
grapefruit,9.38,155
grapefruit,9.39,163
grapefruit,9.39,138
grapefruit,9.4,143
grapefruit,9.4,153
grapefruit,9.4,136
grapefruit,9.41,149
grapefruit,9.42,149
grapefruit,9.42,167
grapefruit,9.43,137
grapefruit,9.43,165
grapefruit,9.43,153
grapefruit,9.44,154
grapefruit,9.44,163
grapefruit,9.44,135
grapefruit,9.44,145
grapefruit,9.45,149
grapefruit,9.45,154
grapefruit,9.45,139
grapefruit,9.45,155
grapefruit,9.45,140
grapefruit,9.46,138
grapefruit,9.46,146
grapefruit,9.46,171
grapefruit,9.46,154
grapefruit,9.46,144
grapefruit,9.47,141
grapefruit,9.48,150
grapefruit,9.48,164
grapefruit,9.48,151
grapefruit,9.49,135
grapefruit,9.49,164
grapefruit,9.49,144
grapefruit,9.49,146
grapefruit,9.5,137
grapefruit,9.5,148
grapefruit,9.5,153
grapefruit,9.5,153
grapefruit,9.5,161
grapefruit,9.51,141
grapefruit,9.51,159
grapefruit,9.51,141
grapefruit,9.51,132
grapefruit,9.51,146
grapefruit,9.52,141
grapefruit,9.52,156
grapefruit,9.52,133
grapefruit,9.52,155
grapefruit,9.53,164
grapefruit,9.53,153
grapefruit,9.53,136
grapefruit,9.53,138
grapefruit,9.53,140
grapefruit,9.53,155
grapefruit,9.54,126
grapefruit,9.54,152
grapefruit,9.54,154
grapefruit,9.54,163
grapefruit,9.55,151
grapefruit,9.55,147
grapefruit,9.55,156
grapefruit,9.55,146
grapefruit,9.55,153
grapefruit,9.56,155
grapefruit,9.56,164
grapefruit,9.56,152
grapefruit,9.56,133
grapefruit,9.56,166
grapefruit,9.56,149
grapefruit,9.56,144
grapefruit,9.56,139
grapefruit,9.56,153
grapefruit,9.57,151
grapefruit,9.57,159
grapefruit,9.58,162
grapefruit,9.58,153
grapefruit,9.58,157
grapefruit,9.58,145
grapefruit,9.58,160
grapefruit,9.59,135
grapefruit,9.59,133
grapefruit,9.59,143
grapefruit,9.59,148
grapefruit,9.59,144
grapefruit,9.6,163
grapefruit,9.6,150
grapefruit,9.6,158
grapefruit,9.6,163
grapefruit,9.6,163
grapefruit,9.61,157
grapefruit,9.61,152
grapefruit,9.61,142
grapefruit,9.61,135
grapefruit,9.62,150
grapefruit,9.62,143
grapefruit,9.62,151
grapefruit,9.62,121
grapefruit,9.62,161
grapefruit,9.62,148
grapefruit,9.62,165
grapefruit,9.62,155
grapefruit,9.62,153
grapefruit,9.62,158
grapefruit,9.63,157
grapefruit,9.63,157
grapefruit,9.63,139
grapefruit,9.63,152
grapefruit,9.63,149
grapefruit,9.63,154
grapefruit,9.63,140
grapefruit,9.63,155
grapefruit,9.63,158
grapefruit,9.64,142
grapefruit,9.64,159
grapefruit,9.64,152
grapefruit,9.64,155
grapefruit,9.64,150
grapefruit,9.64,156
grapefruit,9.64,140
grapefruit,9.64,162
grapefruit,9.64,152
grapefruit,9.64,170
grapefruit,9.64,160
grapefruit,9.65,165
grapefruit,9.65,162
grapefruit,9.65,157
grapefruit,9.65,156
grapefruit,9.65,166
grapefruit,9.65,147
grapefruit,9.66,142
grapefruit,9.66,162
grapefruit,9.66,148
grapefruit,9.66,157
grapefruit,9.66,149
grapefruit,9.66,153
grapefruit,9.66,137
grapefruit,9.66,148
grapefruit,9.66,146
grapefruit,9.66,160
grapefruit,9.66,153
grapefruit,9.67,146
grapefruit,9.67,153
grapefruit,9.67,165
grapefruit,9.67,164
grapefruit,9.67,151
grapefruit,9.67,168
grapefruit,9.67,150
grapefruit,9.68,154
grapefruit,9.68,152
grapefruit,9.68,132
grapefruit,9.68,151
grapefruit,9.69,160
grapefruit,9.69,149
grapefruit,9.69,118
grapefruit,9.69,151
grapefruit,9.69,155
grapefruit,9.69,154
grapefruit,9.69,155
grapefruit,9.69,170
grapefruit,9.7,159
grapefruit,9.7,152
grapefruit,9.7,130
grapefruit,9.7,148
grapefruit,9.7,158
grapefruit,9.7,167
grapefruit,9.7,160
grapefruit,9.71,171
grapefruit,9.71,151
grapefruit,9.71,151
grapefruit,9.71,144
grapefruit,9.72,150
grapefruit,9.72,154
grapefruit,9.72,137
grapefruit,9.72,146
grapefruit,9.72,148
grapefruit,9.72,173
grapefruit,9.72,139
grapefruit,9.72,153
grapefruit,9.72,144
grapefruit,9.72,162
grapefruit,9.72,158
grapefruit,9.73,158
grapefruit,9.73,120
grapefruit,9.73,148
grapefruit,9.73,137
grapefruit,9.73,133
grapefruit,9.74,156
grapefruit,9.74,168
grapefruit,9.74,138
grapefruit,9.74,167
grapefruit,9.75,143
grapefruit,9.75,133
grapefruit,9.75,158
grapefruit,9.76,143
grapefruit,9.76,128
grapefruit,9.76,135
grapefruit,9.77,136
grapefruit,9.77,142
grapefruit,9.77,154
grapefruit,9.77,164
grapefruit,9.77,149
grapefruit,9.77,130
grapefruit,9.78,152
grapefruit,9.78,147
grapefruit,9.78,165
grapefruit,9.78,136
grapefruit,9.79,159
grapefruit,9.79,158
grapefruit,9.79,159
grapefruit,9.8,145
grapefruit,9.8,161
grapefruit,9.8,144
grapefruit,9.8,169
grapefruit,9.8,157
grapefruit,9.8,149
grapefruit,9.8,149
grapefruit,9.8,161
grapefruit,9.81,142
grapefruit,9.81,149
grapefruit,9.81,146
grapefruit,9.81,151
grapefruit,9.81,169
grapefruit,9.82,154
grapefruit,9.82,160
grapefruit,9.82,146
grapefruit,9.82,153
grapefruit,9.82,141
grapefruit,9.82,155
grapefruit,9.82,146
grapefruit,9.82,149
grapefruit,9.82,164
grapefruit,9.82,149
grapefruit,9.82,141
grapefruit,9.83,158
grapefruit,9.83,157
grapefruit,9.83,152
grapefruit,9.83,153
grapefruit,9.83,154
grapefruit,9.83,163
grapefruit,9.83,165
grapefruit,9.83,141
grapefruit,9.83,152
grapefruit,9.84,156
grapefruit,9.84,158
grapefruit,9.84,150
grapefruit,9.84,138
grapefruit,9.84,151
grapefruit,9.84,169
grapefruit,9.85,168
grapefruit,9.85,141
grapefruit,9.85,140
grapefruit,9.85,171
grapefruit,9.85,144
grapefruit,9.85,165
grapefruit,9.85,145
grapefruit,9.85,135
grapefruit,9.85,139
grapefruit,9.85,156
grapefruit,9.86,158
grapefruit,9.86,139
grapefruit,9.86,154
grapefruit,9.86,156
grapefruit,9.86,152
grapefruit,9.86,138
grapefruit,9.86,148
grapefruit,9.87,158
grapefruit,9.87,166
grapefruit,9.87,153
grapefruit,9.87,161
grapefruit,9.87,157
grapefruit,9.87,164
grapefruit,9.87,155
grapefruit,9.87,158
grapefruit,9.88,151
grapefruit,9.88,154
grapefruit,9.88,152
grapefruit,9.88,163
grapefruit,9.88,147
grapefruit,9.88,152
grapefruit,9.88,137
grapefruit,9.88,134
grapefruit,9.89,151
grapefruit,9.89,145
grapefruit,9.89,168
grapefruit,9.89,158
grapefruit,9.89,150
grapefruit,9.9,133
grapefruit,9.9,145
grapefruit,9.9,149
grapefruit,9.9,161
grapefruit,9.9,150
grapefruit,9.91,150
grapefruit,9.91,138
grapefruit,9.92,149
grapefruit,9.92,150
grapefruit,9.92,149
grapefruit,9.92,146
grapefruit,9.92,175
grapefruit,9.92,157
grapefruit,9.92,165
grapefruit,9.92,152
grapefruit,9.93,146
grapefruit,9.93,151
grapefruit,9.93,140
grapefruit,9.93,143
grapefruit,9.93,147
grapefruit,9.93,155
grapefruit,9.93,150
grapefruit,9.93,156
grapefruit,9.93,158
grapefruit,9.94,159
grapefruit,9.94,133
grapefruit,9.94,148
grapefruit,9.94,141
grapefruit,9.94,134
grapefruit,9.94,138
grapefruit,9.94,160
grapefruit,9.94,161
grapefruit,9.94,169
grapefruit,9.94,129
grapefruit,9.95,149
grapefruit,9.95,142
grapefruit,9.95,141
grapefruit,9.95,160
grapefruit,9.95,177
grapefruit,9.95,146
grapefruit,9.95,144
grapefruit,9.95,153
grapefruit,9.95,149
grapefruit,9.96,162
grapefruit,9.96,140
grapefruit,9.96,173
grapefruit,9.96,143
grapefruit,9.96,149
grapefruit,9.96,148
grapefruit,9.96,159
grapefruit,9.96,143
grapefruit,9.96,155
grapefruit,9.96,151
grapefruit,9.97,143
grapefruit,9.97,155
grapefruit,9.97,151
grapefruit,9.97,144
grapefruit,9.97,156
grapefruit,9.97,143
grapefruit,9.97,133
grapefruit,9.97,140
grapefruit,9.97,156
